Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
506,Ma La Spicy Fish Fillet and Tofu,Ma_La_Spicy_Fish_Fillet_and_Tofu.jpg,Sichuan_Dynasty/Ma_La_Spicy_Fish_Fillet_and_Tofu.jpg,506,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,,meat,lunch,asian,"meat, substitute meat",tofu,fish,spicy,broth,celery,,,,,,,
507,Ma Po Tofu,Ma_Pa_Tofu.jpg,Sichuan_Dynasty/Ma_Pa_Tofu.jpg,507,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,12003786,vegan,lunch,asian,substitute meat,tofu,chilis,sichuan,sauce,spicy,,,,,,,
508,Pork Intestines and Tofu Stir Fried,Pork_Intestines_and_Tofu_Stir_Fried.jpg,Sichuan_Dynasty/Pork_Intestines_and_Tofu_Stir_Fried.jpg,508,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$12.99,,meat,lunch,asian,"meat, substitute meat",tofu,stir fry,scallions,chilis,sauce,spicy,,,,,,
509,Sam Sun Dumplings,Sam_Sun_Dumplings.jpg,Sichuan_Dynasty/Sam_Sun_Dumplings.jpg,509,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.50,12003411,meat,lunch,asian,appetizer,shrimp,pork,eggs,chives,dumplings,,,,,,,
510,Sauteed Grean Beans Sichuan Style,Sauteed_Grean_Beans_Sichuan_Style.jpg,Sichuan_Dynasty/Sauteed_Grean_Beans_Sichuan_Style.jpg,510,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,12003783,vegan,lunch,asian,"vegetable, appetizer",green beans,sauce,sichuan,chilis,sauteed,,,,,,,
511,Sauteed Sliced Lotus Roots,Sauteed_Sliced_Lotus_Roots.jpg,Sichuan_Dynasty/Sauteed_Sliced_Lotus_Roots.jpg,511,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,,vegan,lunch,asian,"vegetable, appetizer",lotus roots,sauteed,,,,,,,,,,
512,Seafood Delight,Seafood_Delight.jpg,Sichuan_Dynasty/Seafood_Delight.jpg,512,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,12004032,meat,lunch,asian,seafood,shrimp,crab,scallops,sauteed,vegetables,white,sauce,cream,mushrooms,broccoli,carrots,
513,Sichuan Cold Noodles,Sichuan_Cold_Noodles.jpg,Sichuan_Dynasty/Sichuan_Cold_Noodles.jpg,513,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$5.99,12003420,vegan,lunch,asian,pasta,noodles,cold,chilis,sauce,sesame seeds,spicy,,,,,,
514,Spicy Beef Tongue,Spicy_Beef_Tongue.jpg,Sichuan_Dynasty/Spicy_Beef_Tongue.jpg,514,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,,meat,lunch,asian,meat,beef,tongue,green onions,sesame seeds,chilis,sauce,spicy,,,,,
515,Spicy Dumplings,Spicy_Dumplings.jpg,Sichuan_Dynasty/Spicy_Dumplings.jpg,515,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$5.99,12003408,meat,lunch,asian,appetizer,dumplings,pork,spicy,sichuan,sauce,sesame seeds,,,,,,
516,Spicy Fish Fillet,Spicy_Fish_Fillet.jpg,Sichuan_Dynasty/Spicy_Fish_Fillet.jpg,516,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,,meat,lunch,asian,seafood,fish,fillet,peppers,parsley,broth,sichuan,scallions,,,,,
517,Steamed Mini Buns,Steamed_Mini_Buns.jpg,Sichuan_Dynasty/Steamed_Mini_Buns.jpg,517,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.99,12003418,meat,lunch,asian,appetizer,dumplings,pork,steamed,,,,,,,,,
518,Steamed Mini Buns,Steamed_Mini_Buns1.jpg,Sichuan_Dynasty/Steamed_Mini_Buns1.jpg,518,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.99,12003418,meat,lunch,asian,appetizer,dumplings,pork,steamed,,,,,,,,,
519,Tea Smoked Duck,Tea_Smoked_Duck.jpg,Sichuan_Dynasty/Tea_Smoked_Duck.jpg,519,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$14.99,,meat,lunch,asian,meat,smoked,duck,,,,,,,,,,
520,Twice Cooked Pork Belly,Twice_Cooked_Pork_Belly.jpg,Sichuan_Dynasty/Twice_Cooked_Pork_Belly.jpg,520,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$11.99,12003551,meat,lunch,asian,meat,pork,belly,spicy,vegetables,,,,,,,,
521,Twice Cooked Pork Belly,Twice_Cooked_Pork_Belly1.jpg,Sichuan_Dynasty/Twice_Cooked_Pork_Belly1.jpg,521,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$11.99,12003551,meat,lunch,asian,meat,pork,belly,spicy,vegetables,,,,,,,,
522,Vegetable Lo Mein Noodles,Vegetable_Lo_Mein_Noodles.jpg,Sichuan_Dynasty/Vegetable_Lo_Mein_Noodles.jpg,522,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,12003799,vegetarian,lunch,asian,pasta,noodles,lo mein,broccoli,carrots,mushrooms,baby corn,,,,,,
523,Zha Jiang Noodles,Zha_Jiang_Noodles.jpg,Sichuan_Dynasty/Zha_Jiang_Noodles.jpg,523,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$8.99,12004153,meat,lunch,asian,pasta,noodles,pork,gravy,green onions,broth,,,,,,,
524,Antipasto_Salad,Antipasto_Salad.jpg,Suteras_Shawnee/Antipasto_Salad.jpg,524,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$8.45,10804427,meat,lunch,american,salad,greens,lettuce,sausage,salami,pepperoni,tomatoes,mushrooms,onions,peppers,olives,mozzarella,cheese
525,Chicken_Fettucine_Alfredo_add_shrimp,Chicken_Fettucine_Alfredo_add_shrimp.jpg,Suteras_Shawnee/Chicken_Fettucine_Alfredo_add_shrimp.jpg,525,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$9.95,11984812,meat,lunch,italian,pasta,shrimp,alfredo,fettuccine,garlic,toast,bread,,,,,,
526,Custom_Pizza_large_pepperoni,Custom_Pizza_large.jpg,Suteras_Shawnee/Custom_Pizza_large.jpg,526,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$14.25,10804433,meat,lunch,italian,pizza,cheese,pepperoni,peppers,,,,,,,,,
527,Custom_Pizza_small_Hawaiian,Custom_Pizza_small_Hawaiian.jpg,Suteras_Shawnee/Custom_Pizza_small_Hawaiian.jpg,527,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$6.75,10804433,meat,lunch,italian,pizza,hawaiian,pineapples,ham,cheese,,,,,,,,
528,Meat_Lasagna,Meat_Lasagna.jpg,Suteras_Shawnee/Meat_Lasagna.jpg,528,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$9.45,11984806,meat,lunch,italian,pasta,lasagna,cheese,pepperoni,garlic,bread,toast,marinara,sauce,,,,
529,Supreme_Pizza_small,Supreme_Pizza_small.jpg,Suteras_Shawnee/Supreme_Pizza_small.jpg,529,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$8.75,10804450,meat,lunch,italian,pizza,cheese,supreme,mushrooms,peppers,,,,,,,,
530,Alambre Sandwich,Alambre_Sandwich.jpg,The_Bite/Alambre_Sandwich.jpg,530,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$9.00,,meat,lunch,american,sandwich,beef,ribs,grilled onions,jalapenos,cheese,peppers,sauce,cilantro,bread,,,
531,Bay of Pigs Sandwich,Bay_of_Pigs_Sandwich.jpg,The_Bite/Bay_of_Pigs_Sandwich.jpg,531,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$9.00,,meat,lunch,american,sandwich,pork,bread,cheese,prosciutto,gouda,habaneros,pickles,mustard,mayo,,,
532,Bay of Pigs Sandwich,Bay_of_Pigs_Sandwich1.jpg,The_Bite/Bay_of_Pigs_Sandwich1.jpg,532,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$9.00,,meat,lunch,american,sandwich,pork,bread,cheese,prosciutto,gouda,habaneros,pickles,mustard,mayo,,,
533,Boss Hog Sandwich,Boss_Hog_Sandwich.jpg,The_Bite/Boss_Hog_Sandwich.jpg,533,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$8.50,,meat,lunch,american,sandwich,pork,bbq,korean bbq,jalapenos,sesame,slaw,pickles,bread,,,,
534,Brussels Sprouts,Brussels_Sprouts.jpg,The_Bite/Brussels_Sprouts.jpg,534,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$3.00,,vegan,lunch,american,"appetizer, vegetable",brussel sprouts,mint,cilantro,jalapenos,limes,,,,,,,
535,Chicharrones,Chicharrones.jpg,The_Bite/Chicharrones.jpg,535,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$3.00,,meat,lunch,mexican,appetizer,fried,pork belly,limes,cilantro,hot sauce,feta,,,,,,
536,El Mo Mo Sandwich,El_Mo_Mo_Sandwich.jpg,The_Bite/El_Mo_Mo_Sandwich.jpg,536,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$8.50,,meat,lunch,american,sandwich,pork,bread,habaneros,cucumbers,onions,cilantro,sauce,,,,,
537,Fresh Off The Boat Sandwich,Fresh_Off_the_Boat_Sandwich.jpg,The_Bite/Fresh_Off_the_Boat_Sandwich.jpg,537,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$10.00,,meat,lunch,american,sandwich,crab,crab cakes,seaweed,slaw,cucumbers,chipotle,mayo,sesame seeds,,,,
538,Fresh Off The Boat Sandwich,Fresh_Off_The_Boat_Sandwich1.jpg,The_Bite/Fresh_Off_The_Boat_Sandwich1.jpg,538,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$10.00,,meat,lunch,american,sandwich,crab,crab cakes,seaweed,slaw,cucumbers,chipotle,mayo,sesame seeds,,,,
539,Fresh Off The Boat Sandwich,Fresh_Off_The_Boat_Sandwich2.jpg,The_Bite/Fresh_Off_The_Boat_Sandwich2.jpg,539,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$10.00,,meat,lunch,american,sandwich,crab,crab cakes,seaweed,slaw,cucumbers,chipotle,mayo,sesame seeds,,,,
540,Ice Cream Sandwich,Ice_Cream_Sandwich.jpg,The_Bite/Ice_Cream_Sandwich.jpg,540,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$4.00,,vegetarian,dessert,dessert,dessert,ice cream,sweet,,,,,,,,,,
541,Kickin Chicken Sandwich,Kickin_Chicken_Sandwich.jpg,The_Bite/Kickin_Chicken_Sandwich.jpg,541,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,meat,lunch,american,sandwich,chicken,queso,korean BBQ,sauce,cucumbers,onions,radishes,sriracha,bread,,,
542,Ko-Fu Sandwich,Ko_Fu_Sandwich.jpg,The_Bite/Ko_Fu_Sandwich.jpg,542,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegan,lunch,american,substitute meat,bread,tofu,korean BBQ,sauce,cucumbers,carrots,onions,cilantro,,,,
543,Ko-Fu Sandwich,Ko_Fu_Sandwich1.jpg,The_Bite/Ko_Fu_Sandwich1.jpg,543,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegan,lunch,american,substitute meat,bread,tofu,korean BBQ,sauce,cucumbers,carrots,onions,cilantro,,,,
544,Ko-Fu Sandwich,Ko_Fu_Sandwich2.jpg,The_Bite/Ko_Fu_Sandwich2.jpg,544,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegan,lunch,american,substitute meat,bread,tofu,korean BBQ,sauce,cucumbers,carrots,onions,cilantro,,,,
545,Maduros,Maduros.jpg,The_Bite/Maduros.jpg,545,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$2.00,,vegetarian,lunch,mexican,appetizer,plantains,queso,,,,,,,,,,
546,Notorious B.I.Cheese,Notorious_B_I_Cheese.jpg,The_Bite/Notorious_B_I_Cheese.jpg,546,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$8.00,,meat,lunch,american,sandwich,cheese,onions,pork,bbq,,,,,,,,
547,Patatas Bravas,Patatas_Bravas.jpg,The_Bite/Patatas_Bravas.jpg,547,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$3.00,,vegetarian,lunch,mexican,appetizer,potatoes,chipotle,mayo,garlic,oil,kimchi,cilantro,green onions,,,,
548,Patatas Bravas,Patatas_Bravas1.jpg,The_Bite/Patatas_Bravas1.jpg,548,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$3.00,,vegetarian,lunch,mexican,appetizer,potatoes,chipotle,mayo,garlic,oil,kimchi,cilantro,green onions,,,,
549,Señor Chang Sandwich,Senor_Chang_Sandwich.jpg,The_Bite/Senor_Chang_Sandwich.jpg,549,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$9.00,,meat,lunch,american,sandwich,beef,ribs,queso,sriracha,jalapenos,onions,radishes,cilantro,,,,
550,Señor Chang Sandwich,Senor_Chang_Sandwich1.jpg,The_Bite/Senor_Chang_Sandwich1.jpg,550,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$9.00,,meat,lunch,american,sandwich,beef,ribs,queso,sriracha,jalapenos,onions,radishes,cilantro,,,,
551,Sloppy Sandwich,Sloppy_Sandwich.jpg,The_Bite/Sloppy_Sandwich.jpg,551,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegetarian,lunch,american,sandwich,soy,chorizo,corn,olives,queso,sriracha,cilantro,onions,radishes,,,
552,Sloppy Sandwich,Sloppy_Sandwich1.jpg,The_Bite/Sloppy_Sandwich1.jpg,552,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegetarian,lunch,american,sandwich,soy,chorizo,corn,olives,queso,sriracha,cilantro,onions,radishes,,,
553,Tamale Plate,Tamale_Plate.jpg,The_Bite/Tamale_Plate.jpg,553,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$6.00,,meat,lunch,mexican,misc,tamales,guacamole,queso,sriracha,onions,radishes,sesame,slaw,,,,
554,Tamale Plate,Tamale_Plate1.jpg,The_Bite/Tamale_Plate1.jpg,554,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$6.00,,meat,lunch,mexican,misc,tamales,guacamole,queso,sriracha,onions,radishes,sesame,slaw,,,,
555,Toadstool Sandwich,Toadstool_Sandwich.jpg,The_Bite/Toadstool_Sandwich.jpg,555,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegetarian,lunch,american,sandwich,mushrooms,grilled onions,peppers,sauce,greens,sauce,,,,,,
556,Toadstool Sandwich,Toadstool_Sandwich1.jpg,The_Bite/Toadstool_Sandwich1.jpg,556,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$7.50,,vegetarian,lunch,american,sandwich,mushrooms,grilled onions,peppers,sauce,greens,sauce,,,,,,
557,Apple_Butter_and_Brie_Sandwich,Apple_Butter_and_Brie_Sandwich.jpg,The_Brick/Apple_Butter_and_Brie_Sandwich.jpg,557,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.45,,vegetarian,lunch,american,sandwich,bread,rye,brie,apples,apple butter,fries,pickle,,,,,
558,BLT,BLT.jpg,The_Brick/BLT.jpg,558,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.45,,meat,lunch,american,sandwich,bread,wheat,bacon,lettuce,tomatoes,mayo,tater tots,greens,onions,carrots,dressing,
559,Brick_Chili,Brick_Chili.jpg,The_Brick/Brick_Chili.jpg,559,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$4.75,,meat,lunch,american,"soup, appetizer, misc",chili,ground beef,beef,black beans,beans,chives,onions,sour cream,cheddar,cheese,,
560,Chicago_Garden_Dog,Chicago_Garden_Dog.jpg,The_Brick/Chicago_Garden_Dog.jpg,560,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.45,,meat,lunch,american,sandwich,hot dogs,lettuce,tomatoes,pickles,onions,pepper,relish,celery,mustard,,,
561,Crunchy_Thai_Chicken_Salad,Crunchy_Thai_Chicken_Salad.jpg,The_Brick/Crunchy_Thai_Chicken_Salad.jpg,561,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.95,,meat,lunch,american,salad,fried chicken,peanuts,sauce,lettuce,carrots,cilantro,peppers,cucumbers,sesame,ginger,lime,dressing
562,Dream_Twinkie,Dream_Twinkie.jpg,The_Brick/Dream_Twinkie.jpg,562,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$4.25,,meat,dessert,dessert,dessert,twinkies,fried,chocolate,sauce,whipped cream,,,,,,,
563,Dream_Twinkie,Dream_Twinkie1.jpg,The_Brick/Dream_Twinkie1.jpg,563,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$4.25,,meat,dessert,dessert,dessert,twinkies,fried,chocolate,sauce,whipped cream,,,,,,,
564,Fried_Pickles,Fried_Pickles.jpg,The_Brick/Fried_Pickles.jpg,564,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$5.75,,vegan,lunch,american,appetizer,pickles,fried,battered,wasabi,ranch,,,,,,,
565,Fried_Pickles,Fried_Pickles1.jpg,The_Brick/Fried_Pickles1.jpg,565,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$5.75,,vegan,lunch,american,appetizer,pickles,fried,battered,wasabi,ranch,,,,,,,
566,Hummus,Hummus.jpg,The_Brick/Hummus.jpg,566,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$6.25,,vegan,lunch,Middle Eastern,"appetizer, dip",chickpeas,garlic,pita,olives,cucumbers,carrots,celery,,,,,
567,Italian_Grilled_Cheese,Italian_Grilled_Cheese.jpg,The_Brick/Italian_Grilled_Cheese.jpg,567,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.95,,vegetarian,lunch,american,sandwich,garlic,goat cheese,cheese,bread,toast,provolone,tomatoes,basil,pesto,wheat,,
568,Kansas_City_Reuben_Dog,Kansas_City_Reuben_Dog.jpg,The_Brick/Kansas_City_Reuben_Dog.jpg,568,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.45,,meat,lunch,american,sandwich,swiss,cheese,sauerkraut,dressing,pickles,sweet potatoes,fries,,,,,
569,Meatloaf_Sandwich,Meatloaf_Sandwich.jpg,The_Brick/Meatloaf_Sandwich.jpg,569,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$9.95,,meat,lunch,american,sandwich,meatloaf,beef,pepper jack,spicy,chipotle,ketchup,wheat,bread,tater tots,,,
570,Meatloaf_Sandwich,Meatloaf_Sandwich1.jpg,The_Brick/Meatloaf_Sandwich1.jpg,570,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$9.95,,meat,lunch,american,sandwich,meatloaf,beef,pepper jack,spicy,chipotle,ketchup,wheat,bread,,,,
571,Meatloaf_Sandwich,Meatloaf_Sandwich2.jpg,The_Brick/Meatloaf_Sandwich2.jpg,571,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$9.95,,meat,lunch,american,sandwich,meatloaf,beef,pepper jack,spicy,chipotle,ketchup,wheat,bread,,,,
572,Mushroom_and_Swiss_Burger,Mushroom_and_Swiss_Burger.jpg,The_Brick/Mushroom_and_Swiss_Burger.jpg,572,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.50,,meat,lunch,american,sandwich,beef,mushrooms,portobello,swiss,cheese,buns,tater tots,onions,lettuce,,,
573,The_Hot_Mess,The_Hot_Mess.jpg,The_Brick/The_Hot_Mess.jpg,573,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.45,,vegetarian,lunch,american,appetizer,tater tots,fried,cheese,sauce,spicy,beans,jalapenos,tomatoes,green onions,sour cream,salsa,
574,The_Oklahoma,The_Oklahoma1.jpg,The_Brick/The_Oklahoma1.jpg,574,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.95,,meat,lunch,american,sandwich,hot dogs,battered,fried,fries,bacon,green onions,mustard,,,,,
575,The_Pubby_Burger,The_Pubby_Burger.jpg,The_Brick/The_Pubby_Burger.jpg,575,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.25,,meat,lunch,american,sandwich,beef,buns,bacon,blue cheese,cheese,onion rings,tater tots,,,,,
576,The_Pubby_Burger,The_Pubby_Burger1.jpg,The_Brick/The_Pubby_Burger1.jpg,576,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.25,,meat,lunch,american,sandwich,beef,buns,bacon,blue cheese,cheese,onion rings,pickles,sweet potatoes,fries,,,
577,The_Reilly_Burger,The_Reilly_Burger.jpg,The_Brick/The_Reilly_Burger.jpg,577,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.25,,meat,lunch,american,sandwich,beef,bread,goat cheese,pesto,tomatoes,wheat,garlic,pickles,sweet potatoes,fries,,
578,The_Reilly_Burger,The_Reilly_Burger1.jpg,The_Brick/The_Reilly_Burger1.jpg,578,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.25,,meat,lunch,american,sandwich,beef,bread,goat cheese,pesto,tomatoes,wheat,garlic,lettuce,,,,
579,The_Reuben_Sandwich,The_Reuben_Sandwich.jpg,The_Brick/The_Reuben_Sandwich.jpg,579,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.95,,meat,lunch,american,sandwich,corn beef,beef,sauerkraut,swiss,cheese,dressing,rye,fries,pickles,,,
580,The_Reuben_Sandwich,The_Reuben_Sandwich1.jpg,The_Brick/The_Reuben_Sandwich1.jpg,580,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$8.95,,meat,lunch,american,sandwich,corn beef,beef,sauerkraut,swiss,cheese,dressing,rye,fries,pickles,,,
581,The_Veggie_Burger,The_Veggie_Burger.jpg,The_Brick/The_Veggie_Burger.jpg,581,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.00,,vegetarian,lunch,american,sandwich,buns,black beans,rice,veggies,pepper jack,cheese,lettuce,tomatoes,pickles,fries,,
582,Zim_s_Wings,Zim_s_Wings.jpg,The_Brick/Zim_s_Wings.jpg,582,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$10.95,,meat,lunch,american,"meat, appetizer",chicken,wings,sauce,blue cheese,dressing,,,,,,,
